019fa57b-ab82-74d2-bd83-e49fab5b0000	2026-07-27 21:29:33.679733+00	2026-07-27 21:29:33.679733+00	AVAILABLE	\\xe9ca2c142e8e2b92f2ee122deaf3e71b5f3c9e47dea0ff7f352e0961be19ee2e	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A64r3Qw+XOFNZkKnxq3F1umgcVHZNpbAawsG2UY+7vwW", "0000000000000000000000000000000000000000000000000000000000000002": "A6Yxr0aMPKdR0LD5JGXv+bOGZNfSKHwJG8ZmRt8Owhz9", "0000000000000000000000000000000000000000000000000000000000000003": "A/ld++P01wje/CIbBJZTz/z4L+w9ym18CuGcEEbbtbj6"}	\\x020836218f03573e82d60a751895c64b1354c8e06d044ff87a690e80a71e093d11	2	0
019fa57b-ab88-757d-a38f-4f9c56820101	2026-07-27 21:29:33.758328+00	2026-07-27 21:29:33.758328+00	AVAILABLE	\\x53bd3e460ba900b0a9566474d54d1349b255e62e32d22046f29b6a293d6246e4	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AyivVx6CXrxYnMebJ+v1RqGOjTPxHy2lstFm/BQ2jm5Z", "0000000000000000000000000000000000000000000000000000000000000002": "A7Cbz7qTft1QBWL0GqoZ29xiiUxg184GcGXCMJqeHwdH", "0000000000000000000000000000000000000000000000000000000000000003": "Az0vf+vMN8qHQ+j3+g8U2vS+yP9nenWTPauQMvvhmtnK"}	\\x025641af33ed6d93ebdd5bc48e03a081017669754df0d851aea6d9b2d32144d1b1	2	1
019fa57b-ab88-757d-a38f-4f9c56820102	2026-07-27 21:29:33.758328+00	2026-07-27 21:29:33.758329+00	AVAILABLE	\\xfa8e3186f248f25345190bfa4f42ec21bbb8101c13ef36f7ff1a4f36d3667f94	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AuM/kavO0iLPYF7K8Q4l+8YhOvmSaLBsTYz5toZpNNZN", "0000000000000000000000000000000000000000000000000000000000000002": "A5fBO52VriXvKU0pIR2uSXTN9Cgqu9f0qOIgnjGefkrB", "0000000000000000000000000000000000000000000000000000000000000003": "An6fj/Eh6pLJ399aklpRWXpz5ePmk3P/3ghKSH/X2i1X"}	\\x0332734fa2002f59a263bffc435cb63ca323484bcd65fddd76e995721290c58e15	2	1
019fa57b-ab88-757d-a38f-4f9c56820103	2026-07-27 21:29:33.758329+00	2026-07-27 21:29:33.758329+00	AVAILABLE	\\xd2f7960814ed72ea31dac55266af3057cfb221c567b5a591b411e0402831cf77	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "ArAYBDtdfl6lYWaxBk8TIUcdjS/qkLmadCclpiOiuZA3", "0000000000000000000000000000000000000000000000000000000000000002": "AoY1WQYITglEXynpGbuotv29F6yNy3fCpHYBocvVvDF+", "0000000000000000000000000000000000000000000000000000000000000003": "AoxOE3k78pMfR24+lBbcPzC7G6AgrXCZFKTvezrzIYtw"}	\\x03e2592c55c250f44d6ba4f2bedc608c0d5c8eb8d65d025114c6be3f25b323b7ba	2	1
019fa57b-ab88-757d-a38f-4f9c56820104	2026-07-27 21:29:33.758329+00	2026-07-27 21:29:33.758329+00	AVAILABLE	\\x7ea4d0e5d899e24b879d1a491297176aa52b4d9873afba67a4721aba6b747af2	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AjygLlIPyzYo6rU5d7PqVXWRsgiZTEE6ZcPsTiz/KSrZ", "0000000000000000000000000000000000000000000000000000000000000002": "At49IQm/LDtOrl0m7pBnHbZEohOmUKPSED6aG67fTx1n", "0000000000000000000000000000000000000000000000000000000000000003": "A1EeLxFwGBdrBofddJdEdFgegjDNZG83YIB8rmfUSwu/"}	\\x022a4e26e20e59112419ee605c1562cb539e640562c64551b5718b8025b2078669	2	1
019fa57b-ab88-757d-a38f-4f9c56820105	2026-07-27 21:29:33.758329+00	2026-07-27 21:29:33.758329+00	AVAILABLE	\\x9002019d72190f8c3b91775d2bbd3a55e38b60ed9a4ac036eee25fc7fc83c681	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AiDFJgLuCReiSRXyqWtgLAD2sLrvI9gH86K78HXpqH9K", "0000000000000000000000000000000000000000000000000000000000000002": "A1wiKbeW/xxw+7lw5mbRm3mpcwwMVVxuMT5amTw3cESk", "0000000000000000000000000000000000000000000000000000000000000003": "A+KFQYXV+LcB+wkzRuI4fQ3I6Od/f9Mjor3pDvoNJA4c"}	\\x03d3c5ecedd4b7b84c0ad7433bf26c207fa3263af7bb23cc7702e007536af6d951	2	1
019fa57b-ab88-757d-a38f-4f9c56820106	2026-07-27 21:29:33.758329+00	2026-07-27 21:29:33.75833+00	AVAILABLE	\\x9d41ac60693d3c634d8682f68e31d139c4700fd0493f8459b1ba088e0ead4381	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A9WJ0aA4El1jWwG74DELwW2sRemUJxTxyyEanueqQhb8", "0000000000000000000000000000000000000000000000000000000000000002": "A9nCWYmWSekLLQXqwuK2LCnaQ49qQqnK9aiIcSPjQAIY", "0000000000000000000000000000000000000000000000000000000000000003": "A5vltEPVkBtHzRjW4S9wUVAVk5tmIUAtUvV0tR/jh4KI"}	\\x037710a807c54ff62720d11e16cc7c44dc11bc3cfab0605aa74469d97b4c17a59c	2	1
019fa57b-ab88-757d-a38f-4f9c56820107	2026-07-27 21:29:33.75833+00	2026-07-27 21:29:33.75833+00	AVAILABLE	\\x9f910ede35f93cdfe7f66c2538c7a79413da4e88d5370aff24a1924d9f618ff9	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A/Pk2iC9YPaFVnWypJefqtEW7ObvL8Apdj566jZX05cs", "0000000000000000000000000000000000000000000000000000000000000002": "Avtg/CD4BLw5ZmTiNywRwYH3PcvQpsID80+88pFzDXIk", "0000000000000000000000000000000000000000000000000000000000000003": "A7G3aeHZc9CmQ+cvZ8rbn5YrgqWhjBJdBg7ol2OMv4Ud"}	\\x03df66e1b308c7253ee580082aa8c7051dd0f4a575590874e69c69bb7f89554b52	2	1
019fa57b-ab88-757d-a38f-4f9c56820108	2026-07-27 21:29:33.75833+00	2026-07-27 21:29:33.75833+00	AVAILABLE	\\x108dd8ef0df00038390ce3d5c088a163798c9d9764f2345bc69577a6f17aee4f	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "Arq2L8NqnZCw5y4Uw+JJ9yDOicnfj32Ol/tUcynDQRFH", "0000000000000000000000000000000000000000000000000000000000000002": "AlLtEajbYtOpUZ/6AZdcIS3qj0ncMHe6fxHBRuK3u0P2", "0000000000000000000000000000000000000000000000000000000000000003": "A/dLxhflLmtKpw8adFNU5YI1z7i6eMvaeT9UumJXkZlE"}	\\x029e31df9aa50edbcabd462f634f4d861f3ee72e8f2f7563c0ae59e97de1027a67	2	1
019fa57b-ab88-757d-a38f-4f9c56820109	2026-07-27 21:29:33.75833+00	2026-07-27 21:29:33.75833+00	AVAILABLE	\\xef8979a32671e8f7b7a2f3fc5e8ed62f1f75d95b15dc300341fdf26247ade0bd	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A8cfC7bfm6HmuJ+qZCwr782XAxlcaNGK1qDj7nS+7X7p", "0000000000000000000000000000000000000000000000000000000000000002": "AiJZYsN4fkblMmZIXeElBw2OdOoGMSQ0xqHPuWB8sT7B", "0000000000000000000000000000000000000000000000000000000000000003": "A4MDzgs00HtajcrX7x/k4TFywnqBzzCzpc9JYC//0bId"}	\\x03219533c0d83c170253661c913cbb2f2ecaaa5d08e226bb9b674afac748307b3d	2	1
019fa57b-ab88-757d-a38f-4f9c5682010a	2026-07-27 21:29:33.75833+00	2026-07-27 21:29:33.75833+00	AVAILABLE	\\x6cba233023628d64e2299e18769e018e41ed5da53fc623144b1bdd4bb75837c4	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "ApAcNqicCF77HtME4+KzUKyEnOZ+wi3onlM3KLEOoHCv", "0000000000000000000000000000000000000000000000000000000000000002": "Az99K8Hp/2z5pkJdyQMlwg/iz/7FFnsBKFDNNuLg8kr7", "0000000000000000000000000000000000000000000000000000000000000003": "AzWBYIhUVXovle/vMgK2OeV+28wZ2gi/Qcpum5IxejwD"}	\\x02944973c9ea1c773269858f504e293e327ce3f4109fc73a21443b6329f8108034	2	1
019fa57b-ab88-757d-a38f-4f9c5682010b	2026-07-27 21:29:33.75833+00	2026-07-27 21:29:33.75833+00	AVAILABLE	\\x879089fbe302b8eaa2b75a9932933b0344b1c21d258f93c10240ae74db83acb8	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "ArSQKJkC8Ai4a6mrQthjcQakV6MAd8rcqYbN0G3QIzze", "0000000000000000000000000000000000000000000000000000000000000002": "AxCz6IX/Ile6tZFvcOF1juo0VlXktSX1J6dq5m183jqs", "0000000000000000000000000000000000000000000000000000000000000003": "Ahlx0MLpq29uZc/4D7KwwQA4qRhw0R9BxHv5y5114/EE"}	\\x0308da2f29056961566db271f39aef9b36ffe91d5c5a18d3a181b4cbbab4349784	2	1
019fa57b-ab88-757d-a38f-4f9c5682010c	2026-07-27 21:29:33.75833+00	2026-07-27 21:29:33.75833+00	AVAILABLE	\\xb7927c65d3e7a206edb6b94c1855b1621ee8b59c67a335b59fd1b2d334149773	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AxfzC7/JeuRSxgRKYCJXJY/mH+fAY2hBYExrOl9nQTgR", "0000000000000000000000000000000000000000000000000000000000000002": "Ao6I9PIdvu7KJ9weDQWDeiCvp5Yfh8KsGYDpV39m+Uf/", "0000000000000000000000000000000000000000000000000000000000000003": "A+cnA1pc89X9OPJ1Kxp5l27CZw0jvsKFRITzHOZnTLlL"}	\\x02f9398cac4954d0ee30c335e6412dc7fa0d0e392b0f80b74c19b970ea3d5d96e6	2	1
019fa57b-ab88-757d-a38f-4f9c5682010d	2026-07-27 21:29:33.758331+00	2026-07-27 21:29:33.758331+00	AVAILABLE	\\xf245423dd3153d4ab70d2b00263c23353f8ac08ab731a78e3c3dd106c84e0de7	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A19PhkXjLSjGUppq/1SAMx/6ClpjaVbvOMNURS5G/6tT", "0000000000000000000000000000000000000000000000000000000000000002": "AkVNg8vo5FJ/2hthIfNimKB0ORIE9oFfDxGcxaZ9tmjy", "0000000000000000000000000000000000000000000000000000000000000003": "AtZijEVEH2APQdIoOmLnUSWpitozZnEoYqIjbyGcgGZa"}	\\x0353010ea8fac87fd44cbed140fa01c64b0d7aee1dc6803ec89bd323f05a74c052	2	1
019fa57b-ab88-757d-a38f-4f9c5682010e	2026-07-27 21:29:33.758331+00	2026-07-27 21:29:33.758331+00	AVAILABLE	\\xd03906300913ce1b97f03bcb9f1712f8ca361dd917bb521e3a3c3732b86bfe60	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "ApXp3T0RgoIdoh/o81BOhZD0pOR6TypjVPwlWf80m4v0", "0000000000000000000000000000000000000000000000000000000000000002": "AvwrEe75TEZBHkZ3eSTFKK8Qk+U0zAU7s+HEg7rkKpja", "0000000000000000000000000000000000000000000000000000000000000003": "Ams/juxCdHXWuKTt4vF6KTcIcYs6EtDgVPQ1BHigx0xH"}	\\x02e7ad01781003c2039c5192f6ebbfadff323a2b3a5e1b6def3193cb927cee9752	2	1
019fa57b-ab88-757d-a38f-4f9c5682010f	2026-07-27 21:29:33.758331+00	2026-07-27 21:29:33.758331+00	AVAILABLE	\\x87a959d6d9605b42a17b282f5ad9aa8d5fa3c1fa6c7edd521ac2d7feab47d851	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A1RQoEvKyMHAUsi9bxvcbq/znqdqMUdb3yjiAdrxkHx5", "0000000000000000000000000000000000000000000000000000000000000002": "Ai6Xco0VPlYGGJr2L0Mij99aCbx6JAkwkU9MiJfgMS+F", "0000000000000000000000000000000000000000000000000000000000000003": "A8ZcJ73Gk2s2h7XNV6p7piZNvRFqwyNoGXaW67FJHnUn"}	\\x0220aa8a56dac631943d8dc06852b88e83fa96c71633c72d39d0a7d0de5da6fab1	2	1
019fa57b-ab88-757d-a38f-4f9c56820110	2026-07-27 21:29:33.758331+00	2026-07-27 21:29:33.758331+00	AVAILABLE	\\x4385b9472beba28b7aa00e79d23eee713a4c8b7d199723b40a7c19dd494a8130	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AzPVUNt7sHmn1XVlMX9xnGMiw6kSNUSIe10FGefyJDxc", "0000000000000000000000000000000000000000000000000000000000000002": "Andp80iniBFOfKM7cJ73ELeqzbz7YBEKaDX+JZM0wkLm", "0000000000000000000000000000000000000000000000000000000000000003": "A/o39CL5eBX1Aih0hPlH1YTHy23DVZvJT3cmC5MlyuKr"}	\\x0310ecad2bafe0a4fccf6a520efd065947d52cf10a3852abc77005ffc47b81bcb3	2	1
019fa57b-ab88-757d-a38f-4f9c56820111	2026-07-27 21:29:33.758331+00	2026-07-27 21:29:33.758331+00	AVAILABLE	\\xf54a2cf9d5d1a69c910bd2f3ce2181caa0bb115febbb8176cc6a63ae85f74d90	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AoQgr30FTdDn8Qgec9KaNe6HQWpWzbvLO+rnrXhaLkiO", "0000000000000000000000000000000000000000000000000000000000000002": "A/FbIG21Z8Ykr26EvjLfwHQAJRatpBNvhnwSwvwg9MWd", "0000000000000000000000000000000000000000000000000000000000000003": "A0anXkWiNN0Cv0YZI+i1rAMFVoPRzMBI5XlLsSA4CI01"}	\\x0315271c827c5b128050975f9b2f84ba66592356b560c2da837e10e5934b5f3c5d	2	1
019fa57b-ab88-757d-a38f-4f9c56820112	2026-07-27 21:29:33.758331+00	2026-07-27 21:29:33.758331+00	AVAILABLE	\\x79d8fc31657ab62f128064aa4e3e3b977fcc20f9e0700b1531275c2cd1c198df	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A+3N+gLkmUtNVljlyVMeJP4d4dG9dlZVSNPG9tIae57y", "0000000000000000000000000000000000000000000000000000000000000002": "A6be6WiWd8OzHONIkWK4mDrJeNWQ44PTog58dmM41y2d", "0000000000000000000000000000000000000000000000000000000000000003": "A83ODf6hA/TMxX0bGn51mEJB8olBAVxYeOR3u29JS0zs"}	\\x023b545c6d4973a44b7c46ca75d891bc5a9bbec42673ab3e39450f4661fd710328	2	1
019fa57b-ab88-757d-a38f-4f9c56820113	2026-07-27 21:29:33.758332+00	2026-07-27 21:29:33.758332+00	AVAILABLE	\\x77d7fbce461db60684b5be1212cc63075e2006c882dc9171acfa1bb22ead26d5	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AsYGAt1ND+M2ijHj+RLS0dZSRoRfVkenPQOGPFCXTmzm", "0000000000000000000000000000000000000000000000000000000000000002": "A42zjRngmZxSbJT6wAe904hDWyxEJXu6BrUZXiUoAuVe", "0000000000000000000000000000000000000000000000000000000000000003": "A7JmgMOEknKBIVnf4gt7FszdZfCpzuorLmIt+etM9t6R"}	\\x0254535d2d4c3b993eae43e11a524be98571e85dd84a86785b9d69f3eacea73633	2	1
019fa57b-ab88-757d-a38f-4f9c56820114	2026-07-27 21:29:33.758332+00	2026-07-27 21:29:33.758332+00	AVAILABLE	\\x09b40c028d97b69734d5af721498caba5d410fd2ba8f5874b53b84e973b9da23	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A2oajwnM/xPCs1/3G1q1EKJOc6Ohqih9mVURADzzcbLi", "0000000000000000000000000000000000000000000000000000000000000002": "AuSX4nJK22uw+zXpr00hlPj5+2DV/WVXPtCmeZuUxq1Z", "0000000000000000000000000000000000000000000000000000000000000003": "A3gSKQ7v34wJAHMRzuMwJH6yKfi5Vd+CIv9Ggsx5H+rQ"}	\\x0354c6d10b714d3e411537746071637a3e42aa8a5da8ca251f70185034f0764e53	2	1
019fa57b-ab88-757d-a38f-4f9c56820115	2026-07-27 21:29:33.758332+00	2026-07-27 21:29:33.758332+00	AVAILABLE	\\x385807ef9b4329c5aea7cb1f2e02c410f57859ebb6cb93755784f857e72ee81d	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A4wP+8XjmyWBBRDalEq+vB1tJJogu7ScXSWqDjEssoTZ", "0000000000000000000000000000000000000000000000000000000000000002": "A8aQeUSNCLjn5rrL00E+2bzrpkheThTZQzLC4PCzsA7W", "0000000000000000000000000000000000000000000000000000000000000003": "AnlO4obtmuMtnXO4z77cF2o9614kU+IpMQ2Zwb3x+MDN"}	\\x0269d71c3da3aeea0731c5c36df9081c96ca87f08c4f1490a73a511b16ef5db18b	2	1
019fa57b-ab88-757d-a38f-4f9c56820116	2026-07-27 21:29:33.758332+00	2026-07-27 21:29:33.758332+00	AVAILABLE	\\x303d54c070204e0f8a908490cf760da1eab4accacddeb334d52001e20dcedb43	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AzF0zRQrsNOOve7tfJ2uDrf3u9T0NLlZuYDqi1fQbQS9", "0000000000000000000000000000000000000000000000000000000000000002": "Ayo3kTQpI7Yd36E4vrOLcNb3REx6qwrdzijhmqsWjtkZ", "0000000000000000000000000000000000000000000000000000000000000003": "A6F2hUAIDTLwhMg6plW8JoGKLb8nOEoJUfjjWPxEYrQM"}	\\x020d9e59ec8468f6ada7f78527871e2c419a98c4576fcbff08edeee9a08659e009	2	1
019fa57b-ab88-757d-a38f-4f9c56820117	2026-07-27 21:29:33.758332+00	2026-07-27 21:29:33.758332+00	AVAILABLE	\\x69bab56774405d017e8e6e35e5b7a637325de314a47aeff148a690e5f3a8eb90	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A5OnhbynKU6HeY2zhMd2zqi1pF7dfSqftytjI1jsdFBC", "0000000000000000000000000000000000000000000000000000000000000002": "A1algOv7ML6/viyTT7HbFV0GI6fZNRtGSGXBSqlveThr", "0000000000000000000000000000000000000000000000000000000000000003": "A1xcm+7gO8dwlJJnBze8X7kW1hWERJsW7Gp8rxMg9NoG"}	\\x02451c04a9f6c71435858eab286c9b96576ae71bf389563d812e7dea0508909667	2	1
019fa57b-ab88-757d-a38f-4f9c56820118	2026-07-27 21:29:33.758332+00	2026-07-27 21:29:33.758332+00	AVAILABLE	\\x5231b3f9cdde80399c9e0563e00ae54b7d3453d3d5d23a27d3d003ff1d5a245c	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "Am1kAbp/pbTsopP8fMB6dq1HkxljSEo/zwbbcHQsQljP", "0000000000000000000000000000000000000000000000000000000000000002": "AlaLVS+wqv4VmMOEUE8JX4NYO0O+l4kQL7UoDNN9ygDR", "0000000000000000000000000000000000000000000000000000000000000003": "AgeZyRbJGgAvbHtESTOVTXk0elF5ngDsXZiNimJ7Tseb"}	\\x023d84f6c137e51a9ab3e72ad6c51dfc870fbe3b29fc3c574bcd59c8105389ad84	2	1
019fa57b-ab88-757d-a38f-4f9c56820119	2026-07-27 21:29:33.758332+00	2026-07-27 21:29:33.758333+00	AVAILABLE	\\x34b05a09267550ddbb6343b16907601f1b5ea6536734c03ac467df9343778751	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "Aiq8k50eyE8w5Dui5DXTTTZMXipHjfjPnUrwYvbAPA0d", "0000000000000000000000000000000000000000000000000000000000000002": "A7xKDpO5+1zrsuZekGS/Bc7dLCV6JK2mxt3K1DZA2OZC", "0000000000000000000000000000000000000000000000000000000000000003": "Ak81xm8ngV0C778P1SEMYTzCZKBNXqu2FQpWK14F/hk8"}	\\x035c17a84159c6204c52162ebc1697f3f5e60e5a7f631ac10af206c31c455ad8fe	2	1
019fa57b-ab88-757d-a38f-4f9c5682011a	2026-07-27 21:29:33.758333+00	2026-07-27 21:29:33.758333+00	AVAILABLE	\\x4b1380a2b734300ef2eebce03ed97e92c196ef179a01363dbf8b2b97f536c77a	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AnR27//yy6LR4UZJKN7haq3isGhaTzg+Svx6UqX5ywMN", "0000000000000000000000000000000000000000000000000000000000000002": "AuNQivk8YaUHB/Neh3BWH652rvam2qt/ekKmDO1c/Ovr", "0000000000000000000000000000000000000000000000000000000000000003": "Aie0kAwog7qoDaCwOyDsoEfx223USgyZ+5pQV5XuLm+w"}	\\x0211b880d98b4e0cfeb76fe620e01bbe310bb76ca9a79b204b90747da693eb827b	2	1
019fa57b-ab88-757d-a38f-4f9c5682011b	2026-07-27 21:29:33.758333+00	2026-07-27 21:29:33.758333+00	AVAILABLE	\\x296e9fcde4a71720e366954d5f673d9d11e5bde5c90341089c82321fb095c42f	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AtwSl3R7521DZLbKFpYXOaODa4a0WwO0GRaW/tpvYQUq", "0000000000000000000000000000000000000000000000000000000000000002": "A/AgjuIxq0cQgvbIzDLGz8S2eSaqnH7x/zRHN5o9cqQ7", "0000000000000000000000000000000000000000000000000000000000000003": "Ax2GDj+wIWm47HVRN/c+DDhzbStuUq7uwC5JxXMRQsN8"}	\\x03835cbe0dca5a5e2934e97e3aac3d571a3184318061e9c5887a7a14bf478ca899	2	1
019fa57b-ab88-757d-a38f-4f9c5682011c	2026-07-27 21:29:33.758333+00	2026-07-27 21:29:33.758333+00	AVAILABLE	\\x08a11c90f0f433911c62772827d9e4b58051d1a9cc26496ab029b669215a547f	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "ArPLo2UJrYniPXU3C4mEtym7GCR4L2RWB9VwR9airqZi", "0000000000000000000000000000000000000000000000000000000000000002": "At2qIwwMCPoDWdEOl9uuSmZ+xTpXBTEfDSK6aDVKMIgf", "0000000000000000000000000000000000000000000000000000000000000003": "A865MCG6uqYsh6Y39Gb8ep0XHw3cei0oktGZCcsqEk1V"}	\\x037872df35370dda4c36a9f1f390dda71de67087cbe7c426b7c5e7947419cd556b	2	1
019fa57b-ab88-757d-a38f-4f9c5682011d	2026-07-27 21:29:33.758333+00	2026-07-27 21:29:33.758333+00	AVAILABLE	\\x652b0c27b734e10c84cfc0acb77b720fdc00d7a8c43de7883fdcdf26ba231c89	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AtywEH2nDwA+qod9buABwDcrNQuW3ZjE7PQgytKg9wfS", "0000000000000000000000000000000000000000000000000000000000000002": "A6dQEL/GXkWufP6OiSVJth2gDoRWjGHEVUoHw4Xr42DE", "0000000000000000000000000000000000000000000000000000000000000003": "Aq3WOHUwBvW0Hy1lMa7MY+kq4MKF66yZsaYfxNtix7wH"}	\\x02e5efd10a5f3467aa24a190e74fca6fe5877aff4ef7e04638629ec6c4a7bafc09	2	1
019fa57b-ab88-757d-a38f-4f9c5682011e	2026-07-27 21:29:33.758333+00	2026-07-27 21:29:33.758333+00	AVAILABLE	\\x55318b8b81f7f5ea1ebd2ffaf88c20fd72fbe80c16a9d46e1ed1bfa49d4c9b24	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AoiDM62cDLr/p2MzbdAGxchggRKSHeiQDRQf1ICrX7Vl", "0000000000000000000000000000000000000000000000000000000000000002": "A04Xy1CekXqKGlwv5UD5EAz9m4eB0eaI+q+4rdvNjLye", "0000000000000000000000000000000000000000000000000000000000000003": "AuCI0LqKBmKtPdAaRaaoqq1lGOR9XNEfQU91TCT/Udvl"}	\\x0309f33f36047fe6eaa4093415a90009a5545c8b3cd82497511f1505d9c2eaf3ad	2	1
019fa57b-ab88-757d-a38f-4f9c5682011f	2026-07-27 21:29:33.758333+00	2026-07-27 21:29:33.758334+00	AVAILABLE	\\xc5dfd9d8a1e15d15dcf258e0f94f706d848766bcd1bb58b136d3a5e1ae467ac7	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AlWJluvXl6uXbVTirtjPx+nQMUVTecu/1BZ6UIyyCXLL", "0000000000000000000000000000000000000000000000000000000000000002": "AuJR8sbo5oySeF2cuLSBVOgLE9FG2XieP4RODEt9N8TH", "0000000000000000000000000000000000000000000000000000000000000003": "A+hX0AeP6Jbcgv1h/LjOLvqfkLFtcBSLrwG8kGbpy5/T"}	\\x02081f7cb70b85984243c23cbc17c382904e79ca34bc57922f914581a0499ae5f3	2	1
019fa57b-ab88-757d-a38f-4f9c56820120	2026-07-27 21:29:33.758334+00	2026-07-27 21:29:33.758334+00	AVAILABLE	\\x9b9bd4665f13e83ddfb06089d7d053e12a8efeed756add107bf32a1956c3d20e	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AxgiAXOt+uW2dj8++Y6/Pai6TRuIbizskTT1yq1DH1M6", "0000000000000000000000000000000000000000000000000000000000000002": "AqmYE+EvtGBluMCNi7wxm9g+X0ZSYeyu+JdycyDQmUfS", "0000000000000000000000000000000000000000000000000000000000000003": "AhK1SjxdKnYCoPhCUFndudEDmyqKyeMD8vS6iCfCsnLV"}	\\x032b3ecd76a30944ece6f044379e185b6b9d72cab11cfbedda1e04a3cf1416e8e4	2	1
019fa57b-ab88-757d-a38f-4f9c56820121	2026-07-27 21:29:33.758334+00	2026-07-27 21:29:33.758334+00	AVAILABLE	\\xc92eff13245fbd1672a3fed94f58dd90cfee3bc8b10710a30cb5c3218e6bde76	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AgVfb9Xta0D4Iswe6tKZw7rrKWPjlMzAOjSSY7taENzb", "0000000000000000000000000000000000000000000000000000000000000002": "AnHnPzdbxqUJ7goPGIzxFKprw0syrsmYqCUdvxBTXIpL", "0000000000000000000000000000000000000000000000000000000000000003": "Ag5Dfq6F/5GaDRTEfEVzfDk1AxgsNZ5POTxBxHwDnZjF"}	\\x02c29003a5cca5c50557863974b01916a938f95cf153c40158cf8f12bfda02bacf	2	1
019fa57b-ab88-757d-a38f-4f9c56820122	2026-07-27 21:29:33.758334+00	2026-07-27 21:29:33.758334+00	AVAILABLE	\\x19f0ff6f5c903ef3a679efbc9a9d34c4d4ec2476980f2d41571fcd13c3e32985	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A+9L1/mRskmGl+a25qGx6GMALeEL3KeMAok9AH48t9W1", "0000000000000000000000000000000000000000000000000000000000000002": "Aw9VoBdrXmK60VMwjLH/V8oPrOk/KAoUl53H8mrL0657", "0000000000000000000000000000000000000000000000000000000000000003": "A9XrelM7fSDxzEXrrm4VLdTApCxT+fnPF6vbU+NEDmFc"}	\\x0390e0b3a392fc6fd01e7b747c81e87ad3b3a48e23399c85290ecd761b9b6eee8b	2	1
019fa57b-ab88-757d-a38f-4f9c56820123	2026-07-27 21:29:33.758334+00	2026-07-27 21:29:33.758334+00	AVAILABLE	\\x09c84513948a8f7eacf81df41ae270e6b5c95d6e62cbc028a4ba3497d52982a4	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A5e9HMPBpJQhm0e9Hy9vwZWyu9UJPElqg1bbV84r4YtK", "0000000000000000000000000000000000000000000000000000000000000002": "A/Qm37WhjHpN43H0p1nTccQqIAE3CpRGBr5cPXF97IXy", "0000000000000000000000000000000000000000000000000000000000000003": "A+u4T/hl3GxT0H/F/Lclkt01NmaeryDP1ZpdSgDdUpf4"}	\\x03c1e6b4653d62d22507d1e16cf9ce95485081f45bce97b110ed56a5864127ed5f	2	1
019fa57b-ab88-757d-a38f-4f9c56820124	2026-07-27 21:29:33.758334+00	2026-07-27 21:29:33.758334+00	AVAILABLE	\\x95b0173c6141263f64f011dbd850b2371e3e6fcafc84372e100adeb74a437682	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AwXa0HdFMYUkbYOvvJ7LUVHO7W+l0WEadMpr2UUGjKeZ", "0000000000000000000000000000000000000000000000000000000000000002": "Agb6NiYagXig8QvCkwLnBJxzAPiuDXvJJ52xThFjwvQ5", "0000000000000000000000000000000000000000000000000000000000000003": "A+AKDlTLLH20fKZ21GlTC0DAP13jHJLxqC/xUu70M+87"}	\\x039a748b2d6e23265a3d5ccc4ce9ca28a56f4742e176f633d26d6fab6ce3f90f86	2	1
