019fa57b-ab82-74d2-bd83-e49fab5b0000	2026-07-27 21:29:33.677493+00	2026-07-27 21:29:33.677493+00	AVAILABLE	\\xb9bf12791bd72b1ee71dabf9cd33582dfecbb20f6936a7d28cf487082765bc32	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A64r3Qw+XOFNZkKnxq3F1umgcVHZNpbAawsG2UY+7vwW", "0000000000000000000000000000000000000000000000000000000000000002": "A6Yxr0aMPKdR0LD5JGXv+bOGZNfSKHwJG8ZmRt8Owhz9", "0000000000000000000000000000000000000000000000000000000000000003": "A/ld++P01wje/CIbBJZTz/z4L+w9ym18CuGcEEbbtbj6"}	\\x020836218f03573e82d60a751895c64b1354c8e06d044ff87a690e80a71e093d11	2	0
019fa57b-ab88-757d-a38f-4f9c568200c0	2026-07-27 21:29:33.754268+00	2026-07-27 21:29:33.754268+00	AVAILABLE	\\xd0cd4c7cd061adafe5841a19df3533a48ccb40c423fa7c869b4f27eae7c2d7ad	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A/f/gOhCmooUcdRe2SPRZb9j63gQNj2Xt5uc88Ioo0Q0", "0000000000000000000000000000000000000000000000000000000000000002": "AmWkjm8VV6ijLhQmB0FJltBWyvonxw262NoT4tKQ3yod", "0000000000000000000000000000000000000000000000000000000000000003": "AhYDRoxqPyUFLNW/cfyeJeQRfLhJ7BiTWGcQyHKCVZKj"}	\\x02358b2a8fa822279f4bc91721815e97f9d14555cd83639e5d07ca52b971a47d10	2	1
019fa57b-ab88-757d-a38f-4f9c568200c1	2026-07-27 21:29:33.754268+00	2026-07-27 21:29:33.754268+00	AVAILABLE	\\xba56a0ea41c81de0e55febefcef1ccc9a64754e053e5c64b8877877fd82e0b7d	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A1xD/XJyHaYAvczHp2H26x9b6RT3Adn79NgBqXb57Bn1", "0000000000000000000000000000000000000000000000000000000000000002": "AtaG5M+gzsreJtbU0EYT1+ltIDuYUO/Z4jZdMMCeG4/6", "0000000000000000000000000000000000000000000000000000000000000003": "A+6RKrK4yT2OaekyyAsPNhpzw0fQ47TtB3lH+jxDD/Uz"}	\\x03e0c37fd210013b938c3abaecd42f78b2189909f72c0b628c6e15ed826ad32202	2	1
019fa57b-ab88-757d-a38f-4f9c568200c2	2026-07-27 21:29:33.754268+00	2026-07-27 21:29:33.754268+00	AVAILABLE	\\x5f5e72f943ea92136b61cb1932a506de2e645135c284f95a8a19162522fad7ee	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A1bktN8gdYeZULtgk2k/OaLxsvc1c23Kkv9zzWsFowKi", "0000000000000000000000000000000000000000000000000000000000000002": "AhnSb8C6G7pfhQKmgWhJqCxJPwPLd78Kij8Eo+ENYmQh", "0000000000000000000000000000000000000000000000000000000000000003": "A9xXfUIUBwPN2ZPC03qq6valt61oOFPA6THs6sa6EVdE"}	\\x0216b2b739eaf1c633b032c3b3313810f118c70ec95f90b5ac34fb9150aed76f6a	2	1
019fa57b-ab88-757d-a38f-4f9c568200c3	2026-07-27 21:29:33.754268+00	2026-07-27 21:29:33.754268+00	AVAILABLE	\\xe1ba3ca308ece0dba2dbf49ceeb31e5f8eeaca3fcc985287b7a2977c366c32b0	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A4kaf28Tl0EGqIw+HnXLmp5cUMgzLhXP61iATA4aNsFF", "0000000000000000000000000000000000000000000000000000000000000002": "A6JJgajlHxUNzyepJl331fbt5FsqEuDLSEMN88s0sa90", "0000000000000000000000000000000000000000000000000000000000000003": "Ah0qEPdEakKdyBiMrVxS4iBKzi/x9ZxXgwzC/q/iJ9jb"}	\\x028fab8de89ddf87b79a7d3bcb1f6210fece98b694d2fc23c1d26fe46aba0c9449	2	1
019fa57b-ab88-757d-a38f-4f9c568200c4	2026-07-27 21:29:33.754269+00	2026-07-27 21:29:33.754269+00	AVAILABLE	\\x27b7d9400386fdc793ced5980f2972c4640f64392db0d022c49c1ef2af6807b5	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A10U80HXV+RL0c6AeS6n9iwz89fWotAVGva6MHJgtcFo", "0000000000000000000000000000000000000000000000000000000000000002": "Axl6FfDa2AmnZLvZoGkRZQK/KSM3pLi37oCiQxwxNmMr", "0000000000000000000000000000000000000000000000000000000000000003": "A5eWJhD/7cVsjKKb5PHMUiZ9n6a0GkGp5LhNSVHr89+W"}	\\x03023e407b2b54694eac1dc1b86a6b222c60ad2c0399431e178be47e3d0650d7c9	2	1
019fa57b-ab88-757d-a38f-4f9c568200c5	2026-07-27 21:29:33.754269+00	2026-07-27 21:29:33.754269+00	AVAILABLE	\\xd099dcd7d92cae62e30233c01b2e382fc2ee0460b52b7055d78ecc0c66aa7b6a	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "An1R9QjWF7VdDLF8hGOpxaSZsySDd7AyJJywsLTp6/wS", "0000000000000000000000000000000000000000000000000000000000000002": "Ai6DiaqSxWnnUi99LoDAttFkDiDymgdUD2ceRxrsFeWB", "0000000000000000000000000000000000000000000000000000000000000003": "A+WAxUY412xuMOsGUtiCFyZC1Zg38PnMWAHyq7DF9v+Q"}	\\x0242a31abe13245a9e3a0dada669768d13e31f62f307dc8c9b1bf47e935a2af333	2	1
019fa57b-ab88-757d-a38f-4f9c568200c6	2026-07-27 21:29:33.754269+00	2026-07-27 21:29:33.754269+00	AVAILABLE	\\x75ec77643744ac78aecb873586dfe684f96451b5d61bc0e274d71cad9617304e	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AhL+OTb2BaKoHKnT2uXh329456TMy7xR0RsA1RdDApEu", "0000000000000000000000000000000000000000000000000000000000000002": "AunTYykxsZVIQeKCFh3VZrpMtLd1WarHK6yIOVKoVJY1", "0000000000000000000000000000000000000000000000000000000000000003": "A1Yh3q2VeHIQVuwTxvN8NUCRr3LzPRpM1xe5sF2TlwaZ"}	\\x02c07c4cc86d1e25be2fcbdf3d3d2dd1aaef8801e6bdc70f24e094c7ee284ca9eb	2	1
019fa57b-ab88-757d-a38f-4f9c568200c7	2026-07-27 21:29:33.754269+00	2026-07-27 21:29:33.754269+00	AVAILABLE	\\xd2fe2330e35711784019ef35d57c0cdb7b28c4646da5a880a925d6abade31226	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AjQe+xFonhIAQ0/PXdOwi1oO9BXF/UweyD8JS5fcu3Uw", "0000000000000000000000000000000000000000000000000000000000000002": "A5N8FtneI5rZVHCTMjyA1D7k6cZKVFbYJ8gKWfG1S/s0", "0000000000000000000000000000000000000000000000000000000000000003": "A0ftrm2fPES3L0wUdRF7BBWkQzM/cad5HNQC5xwj2FEu"}	\\x03b8e81e68b6e260b82efb717a1806584b097c4e8ac71b9c33e2a3af50b38ecf81	2	1
019fa57b-ab88-757d-a38f-4f9c568200c8	2026-07-27 21:29:33.754269+00	2026-07-27 21:29:33.754269+00	AVAILABLE	\\x8f32ab5ff5fe075cd4426cbdc4610d702157db1fe429c1090411f1407ad21bdc	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AxEOJGXd9P2DVNR0VhYDMpB9RguUZu0LoGPxaif4t+sW", "0000000000000000000000000000000000000000000000000000000000000002": "A6iVxxxeTs/VZYbBxkkKh28P46YwqLWinouLth+FMrMj", "0000000000000000000000000000000000000000000000000000000000000003": "A8zl0X5mIKMBI4g4g+qtyFFe5k94hsOXqUhsXAnRn+rn"}	\\x029238906cd34e48c3c61bc02f2649e8b720b62e2c43019958b910d293af112054	2	1
019fa57b-ab88-757d-a38f-4f9c568200c9	2026-07-27 21:29:33.75427+00	2026-07-27 21:29:33.75427+00	AVAILABLE	\\xfde20e4075ce057d869c5b85a8204f8935064495418bd89c3a0b748e6305ad63	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "Aw2hM/uqPcXDquWIxpL9UOuPMGzeHqFrllp11mB+Rr2E", "0000000000000000000000000000000000000000000000000000000000000002": "AjGhfthIbEJU1kB1hv9bEFLvvNUhncqEGY38RWEMyxRP", "0000000000000000000000000000000000000000000000000000000000000003": "Au73S4s5KmpLB2Y9V2gvxe8gyAx7Hcg/kWcKnTtGSZDe"}	\\x03dc3c95db52b9f91f29bc0e71ba06af70566371ebda408e49c1cf951b7b8bf88f	2	1
019fa57b-ab88-757d-a38f-4f9c568200ca	2026-07-27 21:29:33.75427+00	2026-07-27 21:29:33.75427+00	AVAILABLE	\\x0412cbf5a53f5638d2b617548420634039ab3dc03bdc616ee6450c6f93844f54	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A8gY6Dhp7BlM/VgoYs9RGlKFfdW51KW476igsOzMXQke", "0000000000000000000000000000000000000000000000000000000000000002": "A/eEjDqarOdFXOThygKlvvWDCQKFeyLgHeeekE4un3fi", "0000000000000000000000000000000000000000000000000000000000000003": "AnAEsuDaiRpnf2jawTjZe0OA0vVNjeJRXs8sz+42a4GO"}	\\x039ee69146a22bbf24d701330ebec95d4fe932594bda972c60d57d69aafb1153ff	2	1
019fa57b-ab88-757d-a38f-4f9c568200cb	2026-07-27 21:29:33.75427+00	2026-07-27 21:29:33.75427+00	AVAILABLE	\\x5f8f028f8ee3c8098c452f96446936f0f6209a484b628dac5623e5fe5d771222	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A83YV5M7yY0NuhpRW6RG0IitR0TISkU1ofJuHsrADrCn", "0000000000000000000000000000000000000000000000000000000000000002": "A+GnF9GZuUDEzcGoQqTE+vogvm6yLXlSZFZ4Sig1HC09", "0000000000000000000000000000000000000000000000000000000000000003": "A8sPQ5GC7rpMxEdgaVGa3iMgIvudf9I7UZmheBXX3f3o"}	\\x03f49fc3a3aac7945e27375d1b1f7fe36ee50917a6b8c9ab29105672ea88f1e330	2	1
019fa57b-ab88-757d-a38f-4f9c568200cc	2026-07-27 21:29:33.75427+00	2026-07-27 21:29:33.75427+00	AVAILABLE	\\x67ebe76011574714833f43755560cda8b679b2503b483f32aa13317e359d9680	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A8LdcyIWqDDX5FFRjT3mO0XSVj0XYOyo8Kf8ExWCCscG", "0000000000000000000000000000000000000000000000000000000000000002": "AmRkc87i/IDctjXoC5nlvk1FzzcIJPyLSMili5Kp8cWw", "0000000000000000000000000000000000000000000000000000000000000003": "Ag98ZzmEB8jr9929AI5XfjFf5qrcGzN0SBWHrlE79eOe"}	\\x02b532c84ea179c967e2a6fb28dee3f43a23f8b64ab97b1008f04506ae13b6638e	2	1
019fa57b-ab88-757d-a38f-4f9c568200cd	2026-07-27 21:29:33.75427+00	2026-07-27 21:29:33.75427+00	AVAILABLE	\\xb7d0311404b6346c73254cadb6b267196d72c4de9cfb232668938b0ddd8348b1	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AyTleycqqE/YZr/LqGJ9W7dkwsjY5sn46aPKQs/j+r2W", "0000000000000000000000000000000000000000000000000000000000000002": "Axi0iUnFAkbvKsHEBLkaWKVPSwPdmdiXNModkVYsTPqv", "0000000000000000000000000000000000000000000000000000000000000003": "ArcCY8vJ/fcvPmcMqcjkjJDrOHfck5C6xVPx05i36dWM"}	\\x029d24893b3819aa52b54e42fa9f9fe5ca7ff5210435c2056f388c87b4b7ca0005	2	1
019fa57b-ab88-757d-a38f-4f9c568200ce	2026-07-27 21:29:33.75427+00	2026-07-27 21:29:33.75427+00	AVAILABLE	\\x177ef2278aa774355d678d8ff86f992823042c1627f6a104b1f701074b3e4499	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AuoqhL0jDwGSSPNiCBhxVvOX/QCcz9gBRhj8hlRALm4w", "0000000000000000000000000000000000000000000000000000000000000002": "A+VofGKBo/km76rEx0vkOYTUKDtVKIkweRnLOVH1YBR0", "0000000000000000000000000000000000000000000000000000000000000003": "AvcpFfz040uNV5zDllir8pK4kxxrYO6quXHU52NdVAAp"}	\\x02cb1ae05a7888f98e6f172de6782b5c1fe3ee878f80c630fae3c9a529b6cb7f36	2	1
019fa57b-ab88-757d-a38f-4f9c568200cf	2026-07-27 21:29:33.75427+00	2026-07-27 21:29:33.75427+00	AVAILABLE	\\x19cbba9948980a0e0d9176b8ff5d074d1c28924d38dd9eb91c51a7ba3c2375a2	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AzWkB5u5M0IPIG/o36c6xnwnGt8Mf6wUgcmirbKHHUNe", "0000000000000000000000000000000000000000000000000000000000000002": "AoOhXli+qvfagnPq/jc+1YV9WaAZo2DyT86efY6tN6BU", "0000000000000000000000000000000000000000000000000000000000000003": "A23B1mMsgNk25xptmk17Tk1n6MBQOkcYjtMfiT9233WC"}	\\x03c2bcaad2080fe69ded3e990b2874730a8aaf5ed7ff78c1614f191d3a8c0a77db	2	1
019fa57b-ab88-757d-a38f-4f9c568200d0	2026-07-27 21:29:33.75427+00	2026-07-27 21:29:33.754271+00	AVAILABLE	\\x391da3cda0af6eff24972882824c279c84bd01842b7988cc7c3835268edb78f7	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A64o/+3tkKkziV3xZLIQzDGO1ZjEKpG7W/8iwtcHdE9r", "0000000000000000000000000000000000000000000000000000000000000002": "A859X4JgV8C3lMzWY70MIpwSKvXDmybcjL2D1sfV1O5D", "0000000000000000000000000000000000000000000000000000000000000003": "ArFcEM37WU+K09dWNHGHF3bKHIMYIh0S5XiTGshLkOmP"}	\\x0277b339e1aefeb521a1a9e58871a79607eacb68f91209ea0ca356e13ae0327d65	2	1
019fa57b-ab88-757d-a38f-4f9c568200d1	2026-07-27 21:29:33.754271+00	2026-07-27 21:29:33.754271+00	AVAILABLE	\\x99b2203ca9fce5f26553ed785647a19060086f1f2b5d76d8652ae366a6c40d2c	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "Ap93ybkovdXkto/7oPEHcW3tJb2EsNGD161GNPCMzq24", "0000000000000000000000000000000000000000000000000000000000000002": "AorYLIIusY/hGHA7ugOx6jUBrgImbxMJnoxBam/tLCeX", "0000000000000000000000000000000000000000000000000000000000000003": "A5NgvGwUGvaIdzMV/fao8xKEoJilV+Go6El/RTccOX6O"}	\\x03c76c40e54e8b70a9c0e562e3fa828825e9ebdebc24729827fd52c047c5340c71	2	1
019fa57b-ab88-757d-a38f-4f9c568200d2	2026-07-27 21:29:33.754271+00	2026-07-27 21:29:33.754271+00	AVAILABLE	\\x4d9c08672292dddb84176d30644a54b11ff79941d72cf110c6491b1a82930c8e	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "Avl656R/Bza1lWxtsws9xf6yJ3kpNrFgbqjjUY1ykdxf", "0000000000000000000000000000000000000000000000000000000000000002": "AzdIo7GtzsDeaZG0RD59iqd0wVVK6hst2igjYkA++3Re", "0000000000000000000000000000000000000000000000000000000000000003": "AjeutZ3ZpgxzVFXx3hc3/LpmHyka+SxrCdmNkgq+nOdh"}	\\x022af59b443f1606c1081b7e94bcd13a9ec8445cfce28c7d63ea9ced931a9a6208	2	1
019fa57b-ab88-757d-a38f-4f9c568200d3	2026-07-27 21:29:33.754271+00	2026-07-27 21:29:33.754271+00	AVAILABLE	\\xeb49d53c0b670c8f2c25d1ba93a06146c6b3231043d3f21098df37844a8737e6	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A+nV4wpRbmCTs2NIZk0xjUvreC8fILEls1qO31QoxjVx", "0000000000000000000000000000000000000000000000000000000000000002": "A8lykHU4fZwDOAcQkEeoVg/nZRqSdu/8cZqx4twktYVn", "0000000000000000000000000000000000000000000000000000000000000003": "Ak5jfBxJ1g7SkRMGry7wdUUFh+d2pJjm2ZTeDx04YhDp"}	\\x02ad63cec322fddd383eb2b0cda4e03ec90bcd04b71ed551beb00510d48d0f813d	2	1
019fa57b-ab88-757d-a38f-4f9c568200d4	2026-07-27 21:29:33.754271+00	2026-07-27 21:29:33.754271+00	AVAILABLE	\\x1e1a02a534ca87592b85aaeabc1adae03c06366ac15b39f1e0b9a122e6640f24	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "ArrfHSqogDKy86ROyFypG9gM7ytkO9eoAXvT+n2kzQcO", "0000000000000000000000000000000000000000000000000000000000000002": "A+wv1TIeA6+sg5Z6y4zTIcxj6fRQQVzwZGf8XW8SRXy1", "0000000000000000000000000000000000000000000000000000000000000003": "A5l5ddasbFzbKsIy1yzpMFJYEUVzm+3Q7zZ9etPL7B/w"}	\\x02f1e57d2dc7970e07b24f709281bd75491d9e7f1358b365be499b680c7868106a	2	1
019fa57b-ab88-757d-a38f-4f9c568200d5	2026-07-27 21:29:33.754271+00	2026-07-27 21:29:33.754271+00	AVAILABLE	\\x7c58b527f0db9f948bf804a58f39a804b4f32166906bd4b372374f784a36ef3d	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A8pAWgUiiHyn1mPR6Kn0v2fWnITFaoR+IlFV7m6Tk2ZZ", "0000000000000000000000000000000000000000000000000000000000000002": "AktIWdznuqlOJ+2GQ2FbyB7Zc4ssXZdnsZ49oPK5NJJc", "0000000000000000000000000000000000000000000000000000000000000003": "A3Rd2yLAf7oZzrsOa6WS3faBsr9yIW9QY37sKfPskgOB"}	\\x02f2ac523a876f811084ba6482c7a9e0decb72cbddcef9baddf944d83f09a7fb69	2	1
019fa57b-ab88-757d-a38f-4f9c568200d6	2026-07-27 21:29:33.754271+00	2026-07-27 21:29:33.754271+00	AVAILABLE	\\x77e80a73dab42d13b8965706cce407105f516945536f3a1849cf3aa2335d0621	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A/vys+RsMJMQA3U1J18sfrVEbcDbb1nh1gUJqzjR5leH", "0000000000000000000000000000000000000000000000000000000000000002": "Alqdgu+ksnVLUTVnBUDhIrTttsSkpsTvfHGP2AFDmjX5", "0000000000000000000000000000000000000000000000000000000000000003": "A3GKDnqVNE66PMrK48PGjzAYiw6clxzEfBwQRd5PBBmH"}	\\x034ae84aba5e0eb59e15879c035b912dae36a67bf88215777f5fd584bb5a41b823	2	1
019fa57b-ab88-757d-a38f-4f9c568200d7	2026-07-27 21:29:33.754271+00	2026-07-27 21:29:33.754271+00	AVAILABLE	\\x735cab522d6f6859c0ffd9d370e35183020df860d34a59a5accfa17a89d48616	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "Asyh4jrAB6J7fXckOP3gc/Zk8D+53BRcXe+rngjmv1EQ", "0000000000000000000000000000000000000000000000000000000000000002": "AwoBQwdBEBl45lI/EM3D/s6vDMlM+6LVuKrx3E339qqr", "0000000000000000000000000000000000000000000000000000000000000003": "A0T5exJuKcMr+mPcJQLetAR1C3/j84At5hpc7MZcCE1G"}	\\x028822c0d997c728fe57004d56d4ca964d547399dade550b4d5b9600d63eab6de9	2	1
019fa57b-ab88-757d-a38f-4f9c568200d8	2026-07-27 21:29:33.754272+00	2026-07-27 21:29:33.754272+00	AVAILABLE	\\x4a6b315c210dd58272496ebffd87addfe0eff9963f58658ed44319a550a1a507	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A3OtjpSxu2ih8h97UF+p+JqqUPbuVKuzjykwpv0mKvEp", "0000000000000000000000000000000000000000000000000000000000000002": "AycPgGoddhYBYL/TjySF2KZNXyLgGyCzCttrH1v/wLZN", "0000000000000000000000000000000000000000000000000000000000000003": "A/Maf4bGjYRnWWMxlgJtRrQfHxPueXKuQDFI3KFPbTBX"}	\\x035f6da003ba1fd16bb3d85ea1d61344927a8e87158a6fc4a0cf76fbbf7a02e87b	2	1
019fa57b-ab88-757d-a38f-4f9c568200d9	2026-07-27 21:29:33.754272+00	2026-07-27 21:29:33.754272+00	AVAILABLE	\\x55551127c4d0c8b6c797feffdf5b5d9a84c5759fd766e6e76f0833b069a8dfe4	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AvAktSn2U2ViKooUFZCN60DxEXiyjNUAPQHnouzkK5pV", "0000000000000000000000000000000000000000000000000000000000000002": "AmayRjMJ4uFj10aLrWl2wv3bT04i5vmQYW8049zmIYMf", "0000000000000000000000000000000000000000000000000000000000000003": "A8lYoZiGC2d/m+AZxw5WOD4U6xMC22KBkFmzAAnnSIZL"}	\\x025dabe4d37fdb58983122c19b105cf2162cc27bb893e0c286918ed0ce1d4e5130	2	1
019fa57b-ab88-757d-a38f-4f9c568200da	2026-07-27 21:29:33.754272+00	2026-07-27 21:29:33.754272+00	AVAILABLE	\\xccab7f502debc21e561b83420538030864aa36177479e5f18defca357cb0d17b	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AtMhAAGm2we0vXkUR8cyU3nY/wD0ci/1iPKX396qG7XL", "0000000000000000000000000000000000000000000000000000000000000002": "AhIOs+Tt0ju2ZzxqwXNDZea2NsSi8gH16Cqq6yYw01vg", "0000000000000000000000000000000000000000000000000000000000000003": "A9JLhQU+S81Y/bJQn8SJHrU3Dro39aDTp0ckYFrzsEHF"}	\\x02aa83f8ee1d1bb257d426396c44f263cd537d27c0bb103214dceb5bdd29dfebc6	2	1
019fa57b-ab88-757d-a38f-4f9c568200db	2026-07-27 21:29:33.754272+00	2026-07-27 21:29:33.754272+00	AVAILABLE	\\x19155a2fdc7b5d38df87b841a1b9837a4ee55198ecc00c8fe3192de229fb7e9f	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AikjYQxUdyCYmPdb5JSCn04tsp8V93nvxxkl5An4Z29Q", "0000000000000000000000000000000000000000000000000000000000000002": "A9prEIgUrzmZfA2M7FqZUavB5ZdqLpaGK/oHi4um2TD1", "0000000000000000000000000000000000000000000000000000000000000003": "A3uUYa0H5uQpp+WDQ8L+gXaqxVuQIbgqfLcBvr7+iLDo"}	\\x02ec61605e24bc1f5e850d6beb01db2f5c81f2487cd57e0e77944413bb19a27145	2	1
019fa57b-ab88-757d-a38f-4f9c568200dc	2026-07-27 21:29:33.754272+00	2026-07-27 21:29:33.754272+00	AVAILABLE	\\xf007c0a6ae01be3130040cad9515ce562e438338245d47d6bc9423e2d7af1bfd	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "Amvlf+TJp4by8KL1wJpgqAOJ4KKft+7+rJpgt/EgAMSh", "0000000000000000000000000000000000000000000000000000000000000002": "AirqaBanSejT6mBupKo08EvY+0BwOf3kDv6TflvOiWIw", "0000000000000000000000000000000000000000000000000000000000000003": "A0QsD2+B2KP8o18ayWxs2wch7kjXWgvzVz8CoHdynwCe"}	\\x02bd23b139e8d9f0ec2466bf9ef302bf3ce5f1d167c5fa4ed1dd34336c1f51c261	2	1
019fa57b-ab88-757d-a38f-4f9c568200dd	2026-07-27 21:29:33.754272+00	2026-07-27 21:29:33.754272+00	AVAILABLE	\\x15c23d7e6c770733eb9e0a512860ae6855eee01b7bbb75ee1ca7a638651d7cff	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A1vzwchMho5LEg8Mdy0G7yC91Udww0+hjo5ABYioeoT4", "0000000000000000000000000000000000000000000000000000000000000002": "Avltxdv14E4Jomj4t49aSVCNCWFeDSwo5yKS67zButf6", "0000000000000000000000000000000000000000000000000000000000000003": "A8DkxPGWDom+AxwIctnM1sGnfm+w7GRD7ta2Yx5dMnJO"}	\\x03c378f0a697c24636672cb71985a52271d1e43def1321c3b2c92d3e7bd26d6a42	2	1
019fa57b-ab88-757d-a38f-4f9c568200de	2026-07-27 21:29:33.754272+00	2026-07-27 21:29:33.754272+00	AVAILABLE	\\x4e2be06c43a3d37d8ca384301a08c7824352e3e061e0020556d4ae63ea1fe3f5	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AngwHQyMGa4bEq8ZpD6+HoTQz4fiGdS40MMQCNuNYsVT", "0000000000000000000000000000000000000000000000000000000000000002": "A590JKOZEPSmHeBThVTq1FbrNSrOtBYr3h0oeK0sowg0", "0000000000000000000000000000000000000000000000000000000000000003": "Awj2n7xhCIIPnPk+dCVQHlwZlu+UnY7HDr+9U4uYlqdu"}	\\x0396b6fd550e37e5755528f37ad082f5fe879423da616010688277af5fdccc9d18	2	1
019fa57b-ab88-757d-a38f-4f9c568200df	2026-07-27 21:29:33.754273+00	2026-07-27 21:29:33.754273+00	AVAILABLE	\\x98a89ac5dafabfcc23347fa899dce65bd6c823d5dc1d7e208d9fc79ee6316b8e	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AjeBAoOHr2/6RxQrQFHapdBowfPT0e4rwQpPGv6+xxOc", "0000000000000000000000000000000000000000000000000000000000000002": "AomzYNL1d7BBkcpv75G38RdT4aBKpQw2VRPipsW7cc4+", "0000000000000000000000000000000000000000000000000000000000000003": "A2yJgtx9Hw+E0Y6q3Rfg+dRVHpNtAv6bg6xYmtEHe8xb"}	\\x02dc6bc72354cfb96b3aca043148b55b9114d83241bf5c0da5b1b8e05cc38e793b	2	1
019fa57b-ab88-757d-a38f-4f9c568200e0	2026-07-27 21:29:33.754273+00	2026-07-27 21:29:33.754273+00	AVAILABLE	\\x2dd9bcc3411d0253a76aefb924b140fad9fe13c4ff9d64d6187eb37d660d95f3	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A9zvNpDDzlSlesU9KCPIJ04iJOtck8HKb3Sog5Veh07X", "0000000000000000000000000000000000000000000000000000000000000002": "A4mHUGyFcUwzSBU5jgwsIQZSaTiT7vBIPu9CM1GTs96Q", "0000000000000000000000000000000000000000000000000000000000000003": "Ay/8tNXwl+or8HrVGZ5LYrxLA8WG0kMY4rGg9hQj275q"}	\\x027e3e79fede46b6bc9de1705c58bfb7e85aed5846267a6da5570898fa61d44f9d	2	1
019fa57b-ab88-757d-a38f-4f9c568200e1	2026-07-27 21:29:33.754273+00	2026-07-27 21:29:33.754273+00	AVAILABLE	\\x4c65de1632213e508700f4dabcb5c5f888c459cc92113d881fc5eeb417e96339	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AqCN9pxa9tbvYAFGnnwWG4jO1UT5HGBD0jwgn+pqfrsP", "0000000000000000000000000000000000000000000000000000000000000002": "A6f3u8ik8MqTM+i6kZkhirnbKCiuejOwM2c4/kJ+k2BB", "0000000000000000000000000000000000000000000000000000000000000003": "Am+rzWVMmkMOAySpdy/23FmDlQ6R5ml+vgSUbRqGMkYr"}	\\x03869e6a3d93a328673cfc4d4d122de79f66d2c4dcf57975958b538fcc9543efc2	2	1
019fa57b-ab88-757d-a38f-4f9c568200e2	2026-07-27 21:29:33.754273+00	2026-07-27 21:29:33.754273+00	AVAILABLE	\\x284b9083299c2df230e3a158692498d21cc1a5880fab1beb4e320536e996628d	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "A+ysPouiD2H894ArRoHfFvupxSaCYQynmgFGRjMs25VO", "0000000000000000000000000000000000000000000000000000000000000002": "A32qtDtgB/fjpRTEVpq2/lPxyZv4lZBozQmrY8glr1tT", "0000000000000000000000000000000000000000000000000000000000000003": "AwwZO+zxIYA8zG68FnJvNSC9wbpslKIqxnjOdQCR88Lb"}	\\x024ac3309c8948998a55aafb944b6e8fa431f16d0db931e8d3ff233f69dbc6828a	2	1
019fa57b-ab88-757d-a38f-4f9c568200e3	2026-07-27 21:29:33.754273+00	2026-07-27 21:29:33.754273+00	AVAILABLE	\\x84ad31fe49b190d43d38c8d53f327a600ce81f27f4c3097172835aa5c6343ef5	\N	{"0000000000000000000000000000000000000000000000000000000000000001": "AsC6PUD/Ph6QJ0MgSHncP2nQFSo1xDdhfRlf5pr9R/Kp", "0000000000000000000000000000000000000000000000000000000000000002": "AoOZHgHbeMeW+LxUEGHeOAOBdgZM4EKTIuz5iRiCGSgu", "0000000000000000000000000000000000000000000000000000000000000003": "Agmj9/Qbvq36gpW6TKBjGDz2ojHGg0Oo83SwfJ1JUWjb"}	\\x02a29d81418ecc2e28a4fa300ff07702a1f2319917d435a33209bb40f955e7ad1f	2	1
